imdbId,tvdbId,tmdbId
tt0238829,112780,82374
tt0075333,60559,195012
tt0484710,,1130531
tt0209176,208432,166725
tt0757291,200977,694980
tt0226375,112570,106808
tt0089754,233284,272040
tt0257035,82540,187693
tt0001899,,488868
tt0434611,261577,559113
tt0116234,198898,244907
tt0366393,67556,144275
tt0001211,,233042
tt1508328,83768,45167
tt0001016,125668,270129
tt0460208,,1005189
tt0000960,55758,147615
tt0005973,223880,301256
tt0233304,104855,236130
tt0032270,69234,115988
tt0039267,228619,240423
tt0032371,71726,115987
tt0002795,57635,116857
tt0129918,236261,244920
tt0003943,73222,226901
tt0042518,70869,242964
tt0000309,168559,152031
tt1260944,74207,120026
tt0361859,216135,108769
tt0095892,190484,244706
tt0007389,,947323
tt0201564,243067,224419
tt1440319,59630,322873
tt0473101,,1098663
tt0002440,,205501
tt1471212,275198,321493
tt0419591,,934087
tt0419602,206051,174083
tt0038690,228549,240419
tt0104669,234331,244746
tt0819769,,323890
tt0197302,,343768
tt1173564,,1381786
tt0140267,,196277
tt0200592,103358,196598
tt0038953,,240415
tt0003375,,908126
tt0212891,,282503
tt0002875,,939103
tt0486368,,1125677
tt0415128,,1125128
tt0967956,,400824
tt0346591,,1336454
tt0404367,,334091
tt0009801,,900948
tt4419794,67664,348396
tt0000078,,231592
tt5565230,151672,340220
tt0030616,50990,236137
tt0819924,,176233
tt0354013,256989,432642
tt0360675,,269617
tt1764694,,1386394
tt2236486,358388,228041
tt5955784,,1397241
tt0472588,64886,212961
tt2555000,,246473
tt3311280,,1153045
tt2384512,,182239
tt3066462,358665,261654
tt4571340,180883,355487
tt0406703,101615,162614
tt0440248,,297734
tt14953072,,843052
tt13880604,,940875
tt21145208,,1113554
tt0153944,,317423
tt0074122,330939,331922
tt1813540,,1239885
tt1195746,,271477
tt0336115,,189416
tt30624181,,1249677
tt38599493,,1249677
tt0410373,,1700960
tt0123239,151268,189941
tt34231634,,1364130
tt0006689,28093,53416
tt0272253,122025,144456
tt0096880,20485,44338
tt0035476,74716,146928
tt0130515,34425,44503
tt0000637,99730,144586
tt0036630,20824,84701
tt0003863,76181,22879
tt0080755,35544,47860
tt0036829,87570,220665
tt0430159,86143,48331
tt0270736,88536,195612
tt0036154,11347,27040
tt0055400,15359,42279
tt0001499,47979,191091
tt0000004,85296,16622
tt0078017,,218777
tt8870896,,325414
tt1844056,118207,89194
tt0004091,38746,53371
tt0000501,49080,458364
tt0326223,,192293
tt1809263,298952,535764
tt0058172,103177,290991
tt0391369,329689,116353
tt0225408,101495,108273
tt0309566,70334,116351
tt1352384,,353336
tt0365809,171425,464903
tt0065794,18574,44510
tt0490608,,1139427
tt1032745,,502352
tt0077388,,892300
tt1316458,219408,174219
tt0067626,231390,363557
tt0009613,,53639
tt0001166,,766488
tt0326852,,406361
tt0007956,49594,53662
tt0009764,121022,175071
tt0010930,48041,201436
tt5197834,,448609
tt0003152,,939123
tt0032496,63668,115795
tt0054946,82842,144690
tt2083264,178478,137652
tt0091865,39465,60375
tt0321686,,883810
tt0234373,247190,438823
tt0006013,,915779
tt0350203,,933221
tt0295663,,183323
tt1644738,,1102135
tt0021182,100793,48889
tt0282562,152987,162859
tt0001976,,935027
tt0425905,,933287
tt0219226,,917685
tt0956201,267154,297900
tt0006813,322323,227248
tt0449379,107005,128360
tt1168642,,183956
tt0343136,,941263
tt1345463,110302,112155
tt1764291,82159,240500
tt1492704,93458,330392
tt0441198,,941931
tt2788834,,1126169
tt0413778,260501,419842
tt1483385,40264,20044
tt0447139,,985486
tt0956177,,44501
tt5487228,,1371795
tt5901538,348560,434594
tt5688452,348560,434594
tt6990734,11350,461955
tt6598290,46169,484569
tt0132649,200488,283491
tt5554818,,586927
tt6137802,,379795
tt0057631,,693090
tt0260879,,370533
tt10368272,198124,596910
tt1542787,,1186241
tt15737520,,844424
tt8804172,,782195
tt0220296,,335217
tt11709372,357212,549850
tt12367810,,794799
tt15307228,,1028795
tt1850466,186180,358495
tt0024179,165136,166216
tt0304346,94516,123746
tt2298988,,850857
tt1813707,210683,259661
tt0343217,72050,46253
tt16117166,,1011623
tt0459380,73985,104294
tt26769174,363818,1177139
tt1462443,286074,450664
tt0000005,37021,16624
tt1094249,4385,6418
tt0226168,20698,15803
tt0023251,17128,44892
tt0084868,6546,32085
tt0007613,17243,31819
tt0997276,105166,36216
tt0090861,27941,68540
tt0962762,40867,40123
tt1251751,120439,356617
tt0022238,63278,48905
tt0024706,32493,50915
tt0094847,59134,81424
tt0000420,27973,41278
tt0021738,54905,50865
tt0012303,42575,53526
tt0105335,84604,130301
tt0350659,164260,144811
tt0000819,,776040
tt1201131,85885,31291
tt0222973,89249,107268
tt0365082,44065,68568
tt0123318,79572,144651
tt0003949,55927,174064
tt0225500,216383,114137
tt0000638,,196619
tt0375626,,931200
tt0257086,,1408186
tt0009631,212937,53638
tt0366249,,937171
tt0001254,,1096575
tt0003134,,939100
tt0012278,42426,46510
tt0147039,21340,48000
tt0199425,,124043
tt0248285,,175561
tt0368609,125636,248432
tt0982860,36986,106583
tt1314232,,934499
tt0026494,40896,115034
tt0896544,101234,256644
tt0005582,172211,296616
tt0034171,104480,89907
tt0045485,48312,243009
tt0037861,50160,114462
tt0385254,,940108
tt1156076,,282008
tt0000170,181873,183270
tt1880390,270336,263936
tt0447710,175694,39898
tt1549172,23657,75825
tt0483130,,444964
tt0033281,80045,100011
tt0001444,,1157970
tt0359128,,195803
tt0234086,,196546
tt1232021,,934082
tt0321749,,976787
tt0478092,,1185603
tt0125671,194864,191376
tt0275233,,936068
tt0222346,,982293
tt0224082,,941298
tt3335772,29868,529470
tt1080799,308712,624799
tt0442134,,1478421
tt0342007,,159087
tt4242936,112315,323317
tt2246602,189648,336746
tt0132221,125165,193832
tt0005536,,903076
tt0234537,220623,192298
tt1329531,,1098510
tt0257220,,174043
tt0088223,233160,244642
tt1358949,210366,256444
tt5314176,206384,397487
tt5916954,,715560
tt2166800,,139310
tt4129430,276957,338741
tt6290674,290714,457922
tt7986022,36213,498411
tt0148533,124744,137631
tt0189409,,736791
tt0136076,,293521
tt0246596,,945553
tt6387614,285081,439358
tt0233661,,1552911
tt0796321,181881,454980
tt0426199,261170,453231
tt0307435,,1233470
tt21906078,,1046045
tt0189512,241639,333681
tt0313710,,358771
tt0305731,,1509130
tt0224012,,953679
tt19799264,343211,1000595
tt0213749,81670,16641
tt6824046,,387977
tt6835866,90273,459044
tt0065513,28553,52943
tt0411295,79996,33252
tt0006032,45253,53411
tt0260776,61250,100607
tt0054854,71773,128960
tt0000602,38619,108797
tt1594563,117351,150857
tt0117542,156158,218775
tt0074787,53520,207437
tt0004279,47031,54244
tt0000840,29787,131085
tt0053120,75647,74542
tt0172520,,86465
tt0281850,105645,121966
tt0007108,70297,52035
tt2165545,104646,146698
tt0050914,62857,116459
tt0028789,47014,53587
tt0354677,,765048
tt0047306,215946,104975
tt0011545,32881,107295
tt1990396,331694,683370
tt0171691,,764370
tt0010656,55944,174960
tt0437634,,942666
tt0042498,50655,183268
tt0007433,35748,142609
tt0003876,55919,174080
tt0150540,,939048
tt0014113,,767220
tt0001399,223604,487465
tt0001431,95254,189584
tt1529567,16558,78394
tt0268962,,952315
tt0002755,,191966
tt0405251,,169252
tt0052827,218079,149276
tt0377995,,1137292
tt11791756,,774693
tt0235503,,175754
tt1808255,76508,79158
tt15101638,,1460910
tt0026824,47009,53579
tt0487044,155680,194758
tt0022378,50490,162578
tt0041891,45910,140693
tt0019682,72735,190245
tt0352521,267988,273640
tt0385311,,940105
tt0031415,217185,130720
tt0003714,,933698
tt1215018,,933876
tt0420926,,918110
tt0434175,,936329
tt0869983,,1401327
tt0956245,,945335
tt0001571,,1690610
tt0003327,,940354
tt0023393,47724,158299
tt0143132,,1003460
tt0222205,,984654
tt2093246,114892,185534
tt0256021,,190052
tt0025477,71223,67654
tt0007341,,901471
tt0005841,,946588
tt0244016,,565478
tt0842816,,987027
tt5931974,,1471583
tt5589296,,1130978
tt2664442,278490,357417
tt2456056,312372,654561
tt0257723,113128,111677
tt0234486,201057,127103
tt6209800,285080,439355
tt1649321,269890,249621
tt1587672,92288,170361
tt2199709,115330,224613
tt7336694,,461851
tt12748016,163104,722815
tt6599276,,614230
tt1475429,,891548
tt14121784,,966438
tt11568400,200276,666062
tt13940764,346330,934687
tt18284370,,939304
tt20879118,,985166
tt1057991,214794,80711
tt16579670,,1044846
tt13396020,,846228
tt0178057,161804,163343
tt0288275,103461,69919
tt0258195,,915717
tt0225364,,1298307
tt1288455,,654362
tt0223489,245013,687499
tt0226360,,985601
tt28641275,,1176548
tt29520392,,1075586
tt1085852,,802702
tt0042384,23310,45966
tt0283875,40785,38183
tt0106961,40768,47981
tt0049380,48302,243044
tt0951196,267101,407426
tt0044821,24362,54184
tt0000833,83137,36874
tt0234588,17614,32536
tt0811058,105291,157974
tt1352357,,44120
tt0006309,37584,53409
tt0000877,56785,322063
tt0410477,336163,73705
tt0016591,,40784
tt0132683,221296,202104
tt0208741,,282389
tt0246482,,228669
tt0154503,77082,48818
tt0227175,,190609
tt0228051,,1442562
tt0223029,99314,196293
tt0228706,,1452576
tt1282015,33903,35568
tt0844763,367916,1475157
tt0277839,,233024
tt0003566,223729,267147
tt1039997,123268,335163
tt0203143,,933179
tt1064851,176796,209713
tt0940502,99402,48780
tt0007809,212940,53660
tt0199546,204903,222181
tt0009179,145108,175078
tt0010321,49584,53627
tt0001333,223596,487661
tt0218961,,917827
tt0843499,,934052
tt0004414,,942636
tt0001927,,488423
tt0367989,49533,48859
tt1343750,32870,79329
tt0302917,,48777
tt0159391,21942,31091
tt0215690,,464653
tt0443491,210956,261140
tt0008203,212943,53666
tt0059369,105810,46780
tt0061990,172555,243315
tt0006335,,1682683
tt0125118,79558,49485
tt0058457,230621,313028
tt0076700,232188,243615
tt0069271,,149327
tt0254800,249034,407461
tt0266643,101784,178522
tt0177110,,264384
tt0048656,55021,62832
tt0000036,154784,146580
tt0223011,,1158872
tt0450067,169540,193623
tt0021120,,234042
tt0379830,176909,190676
tt2221310,,267210
tt0291011,110761,77134
tt1219675,211770,44356
tt1764392,,79845
tt0415520,,497299
tt1472189,,1668480
tt0490993,,1545174
tt3646668,330888,436462
tt0248068,,347473
tt0246242,,321841
tt0405015,330073,238687
tt0043447,229066,242974
tt0046554,229386,243002
tt0232229,,195702
tt5425066,279068,363725
tt0177288,,282513
tt0330222,175959,253402
tt3643208,16015,264170
tt5926890,74428,442160
tt0451435,,196372
tt10499574,181609,609544
tt0065027,200465,249052
tt1927152,196626,356980
tt7735190,24631,557264
tt10442130,,622378
tt2392399,113868,290878
tt2086857,95281,202349
tt0209102,,51382
tt0134096,327598,489917
tt2555896,270139,254190
tt0283599,251885,354497
tt1780788,275953,328256
tt0823697,,299946
tt0345440,,49181
tt1735927,278876,361175
tt0224211,,1536541
tt39821441,,1641807
tt27951221,,1300430
tt1280548,45604,23764
tt0036621,39186,48133
tt0036659,43549,48140
tt0318306,,120643
tt0011922,46240,53525
tt0039383,64595,44296
tt0001032,39544,20650
tt0806031,125046,40340
tt0018452,26730,48906
tt0084362,21742,19035
tt0001223,17722,2929
tt0007145,34383,53418
tt0007264,24712,2077
tt0048980,10080,15265
tt0121210,16401,6166
tt1672752,325623,78234
tt0085548,117925,244449
tt0209444,,191398
tt1354003,6761,73881
tt0021054,42997,48822
tt0010258,42524,53530
tt0338111,60389,38185
tt0206839,217917,145836
tt0022994,23649,50927
tt0290296,9916,18221
tt0004101,44079,53392
tt1279499,161014,86118
tt0390579,47002,51896
tt0023037,22993,91
tt0003288,,915755
tt0013055,17422,38787
tt0004146,223754,267321
tt0242707,58553,110454
tt0168163,65410,64593
tt0028376,47013,53585
tt0147640,330642,347342
tt0010030,224381,407110
tt0010146,76489,42362
tt1086314,,105579
tt0224750,61546,106023
tt2122386,,1515789
tt0004442,55925,174042
tt0434604,,1190552
tt0479210,128424,32392
tt0000661,,415626
tt1571404,15491,37058
tt1589409,,346569
tt0002890,,939660
tt0007364,183813,686249
tt0006430,,53669
tt0248238,94546,175712
tt2348322,,137654
tt1454539,106726,55521
tt0057149,187219,71986
tt1160329,45750,43631
tt0780139,,910488
tt0088332,,244655
tt0830981,,360110
tt0156680,105797,204645
tt0759597,,1115469
tt1031228,101547,71592
tt0212022,,904737
tt0004811,,942554
tt0000963,,928180
tt0003223,,932815
tt0004123,,917608
tt1180819,,933277
tt1256582,,1061917
tt0015376,225235,481408
tt0016096,59956,184466
tt0002183,,980874
tt0245125,182134,190668
tt0350703,256724,293411
tt0006100,,942358
tt0445796,,418107
tt3397814,277956,350053
tt10066684,,1067114
tt0459354,,1139921
tt0468240,,986346
tt0229231,62582,159908
tt1173717,,945500
tt5634852,201832,394728
tt0229300,106876,159903
tt6080218,335624,1006607
tt0076389,46265,224382
tt0346979,,46819
tt7702786,,882613
tt23835602,342646,1056986
tt1190555,34610,80180
tt4915880,163293,290401
tt0101737,212375,49178
tt2005150,285364,442953
tt2320154,93857,325688
tt0055227,,214948
tt0235878,,953755
tt26675692,,1084021
tt0247327,,190050
tt13836450,346022,311819
tt10150302,152090,588210
tt0064332,,202381
tt0159241,13115,31022
tt0019079,102993,48823
tt0196883,69697,127327
tt0081746,45353,99189
tt0006177,18707,30982
tt0033423,,99572
tt0103985,139577,244752
tt0079704,32904,113745
tt0007194,38378,53414
tt0011984,34132,50704
tt0135453,28257,49280
tt0019670,212588,50858
tt0424942,11218,17700
tt0053080,96130,71255
tt0000465,106344,32673
tt0010732,49564,53628
tt0025185,41223,49008
tt0173802,112921,63900
tt0004607,,910486
tt0129389,212992,54051
tt3510254,182888,537499
tt0000488,105660,105352
tt0000353,65180,190615
tt0013158,33874,51364
tt0016364,145191,445938
tt0225554,,108262
tt0223291,107009,190704
tt0442001,81135,245017
tt4042726,274604,314201
tt0185453,192504,79776
tt0045095,165082,87192
tt0001588,,176611
tt1330219,19051,24328
tt0038222,,46769
tt1346237,,1168233
tt0008844,49586,53637
tt0391827,,918717
tt0142388,189788,82015
tt0126020,235961,518910
tt0010552,47007,53532
tt0009434,49588,53642
tt0270572,,389917
tt0006141,,903077
tt0222477,,984853
tt0283076,251841,558025
tt1374883,51490,347296
tt0376573,90119,339756
tt0064581,231126,243336
tt0259466,,329678
tt2072185,189465,339001
tt0089878,163767,213614
tt0327637,,946792
tt0453651,262610,396536
tt0002839,360403,266755
tt0005450,,946206
tt1512245,120114,261394
tt0004837,,284085
tt0000117,,190585
tt0064511,330988,243335
tt0012789,,970265
tt0069020,123402,243364
tt0202786,,918910
tt0335958,,935946
tt0219068,,917687
tt0375927,,918066
tt0312829,,337738
tt0001469,53428,193934
tt0476196,,417802
tt0048831,211164,261941
tt0223423,106906,196662
tt0000658,145047,196595
tt0368030,257932,420028
tt0109149,157056,160294
tt0032889,47016,53594
tt0248340,,938488
tt0006551,,901483
tt0460196,,986735
tt0236386,247397,244945
tt3686716,177541,323409
tt5639178,41257,393949
tt2213550,,1150939
tt4438164,,379370
tt0026474,220723,193528
tt1019965,176999,69916
tt6815580,301638,560828
tt0441462,167159,267990
tt0253824,248923,353895
tt0289191,252322,642222
tt0418866,,490969
tt0024853,202108,320630
tt8589820,208212,564835
tt1242434,,788670
tt1062912,281069,389655
tt0407150,,929927
tt1853668,278690,358788
tt4305720,281900,399668
tt0222963,,1237574
tt0225190,,336019
tt0141146,,778260
tt0249629,177029,190583
tt0019616,101242,144650
tt0064010,108326,97105
tt0004008,34989,100246
tt0191358,55826,160532
tt1558574,57398,85478
tt0018106,41491,50930
tt0068741,231481,267786
tt0209306,,428350
tt0189179,57582,93980
tt0079354,125904,178354
tt0037912,,236983
tt0093826,162697,211375
tt0062331,36763,140979
tt0056064,,45763
tt0425458,9892,25126
tt0038114,125227,240390
tt0092235,216450,115505
tt0260050,106955,340002
tt1754549,319715,113366
tt0759516,110694,120029
tt0223267,,190682
tt0121731,72309,32891
tt0129805,67459,60813
tt0222874,75324,96701
tt0015164,51660,408920
tt2361190,,1206946
tt0344758,,908134
tt0357900,174622,420023
tt0001112,,418269
tt0001120,53406,189998
tt0009171,127591,174913
tt0469926,268561,560225
tt0408141,,806200
tt0006975,212956,53733
tt0233843,,1005191
tt0486365,,942652
tt0004182,,249859
tt0001979,,789141
tt0163915,,162231
tt4577886,299320,540260
tt0233591,220391,189666
tt0233632,247110,564222
tt0235468,247300,330165
tt0454982,262676,506155
tt0145923,52995,138750
tt0227079,246439,367615
tt0111088,115954,244884
tt0303289,172104,67366
tt0054429,161876,178729
tt0003828,145073,174058
tt1729529,,426423
tt0000555,,232707
tt3677170,,345383
tt0229829,,193909
tt0392544,,933291
tt0221433,,934059
tt0055040,230254,243212
tt0419605,,934519
tt0339810,,930264
tt0464696,,940547
tt0434074,,936322
tt0208273,243755,276893
tt1258973,,1140334
tt0992923,,176935
tt4920950,315954,519996
tt0003364,,941893
tt0765207,,942278
tt1559334,,795338
tt0794287,,1169342
tt0007369,,901473
tt4710882,,969874
tt0150131,,360649
tt5544340,214571,78421
tt0062770,39411,19006
tt0038885,44086,105711
tt0025321,102860,70539
tt10721240,310841,642606
tt0778062,115341,191977
tt0954979,,202418
tt0317441,,553310
tt0237058,,444821
tt1339071,89577,113398
tt4285952,279332,366894
tt0006250,223899,292476
tt0194148,,553326
tt8960666,300804,553760
tt22054902,343909,1042171
tt21815342,,1017186
tt0293930,,981260
tt0410663,260402,344293
tt0223498,,511159
tt0151986,245892,252608
tt0282505,171498,498778
tt0223400,,144993
tt26997323,,1115622
tt35683968,,1232760
tt8440078,,1072294
tt30143591,,1531430
tt1007989,,1086422
tt0475798,,884226
tt0111295,,244886
tt0002553,83206,98056
tt0087215,217642,139554
tt0224240,47429,104702
tt0002082,66390,193899
tt0001062,39640,118943
tt0000387,,108293
tt0317852,215942,104894
tt0003399,55643,132538
tt0038602,94594,240409
tt1382271,269082,230586
tt1844784,65700,210306
tt0045719,99789,65421
tt0241763,45722,104852
tt0001973,40665,191090
tt0859631,213635,58919
tt0000002,69752,16613
tt0131461,37662,115893
tt0000437,103114,119984
tt0003106,69762,191926
tt0222856,,196383
tt0444252,220378,189548
tt0228864,,1442225
tt0227536,118125,106804
