imdbId,tvdbId,tmdbId,tvmazeId
tt29476194,448602,251648,
tt0278873,107891,103605,
tt27788849,435026,239966,74665
tt14164922,400716,122781,72999
tt0086762,262872,36962,18405
tt0272836,252562,77312,18697
tt1492030,211681,39468,1117
tt0080297,78245,35430,7259
tt1010363,82396,72188,27937
tt0268869,355705,119542,90431
tt1692202,229071,37621,7261
tt0878088,319671,46247,
tt0470633,82242,37356,56056
tt0094530,283896,67263,
tt0096568,71852,6576,41546
tt0347495,,96666,
tt0218459,,103027,
tt0191713,,77183,
tt0101206,71107,24404,8084
tt0098875,,305908,60610
tt1336685,112111,19865,
tt2172496,396588,117798,
tt0424697,74466,19264,40767
tt0400014,74173,30741,3412
tt0435995,251014,33862,2912
tt0137863,250882,78838,
tt0262971,449942,75172,
tt0104294,252307,47694,
tt0818926,79804,30513,29151
tt8178650,360962,88129,34995
tt0472428,443413,241583,
tt4696944,307831,64685,8990
tt6294580,320566,68913,33746
tt0204136,83991,17827,45891
tt5170828,320802,68997,18382
tt6587094,324824,70508,25760
tt9308346,367559,83870,39663
tt7712606,356025,85014,37897
tt10160804,367146,88329,43102
tt11168104,372121,95387,45002
tt3205334,371198,95681,43369
tt7244854,333816,73877,32025
tt11958942,378367,100407,46703
tt12101170,377349,101690,46582
tt10219322,359365,115194,52683
tt12711158,395070,120424,52963
tt13356646,396228,119279,53245
tt11469918,376446,93831,46173
tt7532674,343856,86803,32549
tt0108721,281324,202030,
tt21063148,421328,204302,62870
tt29257516,450684,255252,
tt0317875,365571,77389,45526
tt0891862,,96454,
tt0343259,,292904,65295
tt0257659,316800,98204,
tt0272990,299835,35224,63024
tt0279575,454856,101096,
tt0155051,345758,56962,
tt0274237,227261,131882,51292
tt0972553,,86719,
tt0970177,320483,253000,
tt1213871,,195895,
tt0874670,400761,304699,
tt1993865,309107,75846,16028
tt0279828,,314599,
tt0213628,422222,31860,62969
tt0093020,,46448,
tt0181201,317749,74176,51045
tt0066634,320382,277562,
tt1781237,338413,283452,
tt0448192,178991,76562,30062
tt0071044,385240,305853,
tt0276727,286191,82541,
tt0276640,,310849,
tt1788092,130511,225127,69038
tt0170987,364717,90784,
tt0251436,318910,75613,
tt2298264,296404,62953,6077
tt0120572,285218,137345,29908
tt0403807,,50914,
tt0083487,248147,104519,56982
tt3553312,293794,62546,4878
tt4150406,,157832,
tt5268120,318088,84563,13044
tt1034007,329586,72615,18784
tt4222742,289261,108473,
tt11542758,375010,97312,45683
tt7804132,322271,71796,23654
tt6105072,,297566,
tt6212990,325271,69067,22437
tt8089592,363194,90257,35319
tt9082222,353917,317110,39080
tt4178430,362473,274484,
tt10034574,360995,89021,47934
tt10753590,367743,92381,43392
tt8201142,364440,90833,35511
tt11243536,372578,95465,44984
tt9148598,373265,96213,41922
tt12338528,382045,221068,
tt11457812,376355,98562,46106
tt12693148,356650,113370,52294
tt11639062,377401,98137,45844
tt13210888,389383,107653,
tt3389418,,304715,
tt14375500,408585,123374,57755
tt15071814,409382,133280,57265
tt2229044,,244265,
tt15660276,420430,153784,67974
tt14183410,412197,196412,61071
tt23852462,427752,215298,
tt26687216,431653,221322,
tt0306379,,293209,
tt27052975,434955,227274,68334
tt15530186,423340,207967,63119
tt15198870,439776,225399,68420
tt0424363,334329,236469,78938
tt0452730,463978,295177,
tt30423279,415307,156484,76037
tt29515825,450273,242872,86117
tt3851668,,281000,
tt2304251,433645,293419,
tt0101197,392728,75651,
tt32981953,,292713,83075
tt28154445,454219,262837,79840
tt37544040,470179,302012,
tt37041010,464127,292532,90779
tt39164607,471818,322519,
tt12492600,383775,105584,64371
tt36976127,463600,290846,85204
tt31118410,,277363,
tt0361243,72244,3122,1259
tt9353248,356114,85536,39912
tt41559289,477581,321597,91988
tt0287839,79552,9156,1076
tt1349084,123591,8344,4211
tt0280370,306582,91624,58050
tt0276689,291511,70683,
tt1010032,254858,86713,
tt1395055,89411,153418,
tt10313338,393245,129527,
tt0162462,366139,75649,
tt0090532,301685,208100,36487
tt1365539,126831,40532,13375
tt0280223,402874,74171,
tt1744638,248394,40427,3652
tt4999820,316128,67979,21438
tt5900600,354256,81224,19535
tt0425118,354972,88166,32786
tt0169475,,86763,
tt4058292,286009,75645,29289
tt4582312,294093,77138,23535
tt14675860,403128,130567,60196
tt14404618,406620,129398,56409
tt26935904,,206523,
tt0076999,219651,24860,50722
tt0286370,393266,20938,
tt4342782,262056,215436,38942
tt1162315,337869,124955,
tt1159964,,52764,
tt0213125,,43694,
tt9130692,352054,82953,38980
tt0111894,,72189,50503
tt0218890,371364,96657,
tt0350410,257047,100028,
tt0176386,176501,77355,80097
tt16808438,,223747,67333
tt0376444,260567,222530,70293
tt0185847,,223306,
tt0161382,,239616,
tt0202720,382038,65461,
tt0335659,345333,90280,
tt0406446,,304959,
tt1379579,257805,318001,
tt0874680,,155161,
tt0825855,,116051,
tt0121678,204381,72003,55187
tt0421429,380672,98664,
tt0310496,,37589,
tt1674941,270436,138666,
tt0197139,277599,91630,80233
tt0346308,,329841,
tt0098841,253642,277365,
tt0094502,446868,277550,
tt2761630,274129,57389,1111
tt2647420,276543,60602,1532
tt0099048,247792,137696,
tt0167596,,296208,
tt4410688,293848,297687,
tt0175134,243141,156006,46312
tt0270984,,116964,
tt4939950,323579,68003,6968
tt5437394,418043,65445,
tt5288218,305896,97080,
tt0478934,,118823,
tt5178086,309553,222296,
tt6549238,327473,89573,
tt6945708,328143,71732,28033
tt0090411,270044,71150,55815
tt0273009,,233337,
tt7360308,355314,237302,
tt3319460,366527,95839,41694
tt10837476,368452,93016,43492
tt11417960,373935,127773,69895
tt9698480,374977,96608,40648
tt12151186,382636,104453,
tt10955558,377666,108683,46587
tt12939836,387872,110412,50683
tt11057226,414938,113566,44159
tt13702252,396319,118241,53435
tt0391643,,309209,
tt11895484,377390,128032,46375
tt15358618,412122,154152,58588
tt15796898,411920,137899,58712
tt0924322,,222926,
tt15250706,413259,155892,57296
tt0144937,209131,77074,
tt18074616,426503,214124,60435
tt18954258,418151,195925,61221
tt20601626,420522,201320,62916
tt21249134,422918,206566,
tt26928931,443161,231099,
tt30631017,469214,271845,
tt23027446,412986,157313,60260
tt21046402,422873,206997,63295
tt22074850,,229460,68805
tt28485477,436983,230803,
tt11320170,377910,99946,
tt0077128,,308981,
tt26591234,450020,241771,66771
tt31035015,445956,245551,74349
tt31389174,446659,247231,
tt27531478,449628,242904,76731
tt0805592,,326501,
tt30261637,442049,218706,73004
tt32751696,459271,280409,81951
tt0224916,430824,306078,
tt21441010,447905,207411,79848
tt0280292,,101340,
tt36414431,462199,288055,83793
tt36590949,462666,289123,84324
tt29457135,440698,247756,85847
tt36742917,479271,290232,92863
tt41538904,476514,318918,
tt1230415,325404,70714,54136
tt0168441,,63405,
tt0081217,383879,127769,
tt0167895,313721,137392,
tt0165682,391500,226352,
tt1062992,,217077,
tt0475457,,324626,
tt0318892,454784,326634,
tt0306354,,303987,
tt0471506,375363,232572,70158
tt1334431,259256,308367,
tt0283784,268361,195576,
tt0159325,444883,243900,
tt1032144,,77214,
tt0101854,,204587,
tt0938252,389290,225123,
tt0484098,,19817,
tt0297593,430148,218899,
tt2296366,283307,215978,
tt1661623,292479,305209,
tt0166796,,231806,
tt0115154,330296,126275,
tt1897843,372094,276410,
tt0229110,439106,317671,
tt0310442,260935,251782,
tt0101094,,318409,
tt0085047,446867,277554,
tt0346421,,329840,
tt1217629,280511,244799,
tt0142034,348714,104622,
tt0840797,341516,85196,
tt0472500,442236,239541,
tt4219938,288764,288686,
tt0406128,422704,303030,
tt0420389,343176,248392,
tt0446511,349039,308794,
tt1943508,180671,196187,84363
tt8001036,354087,96928,32492
tt8200550,364389,95373,35510
tt1631583,,63305,
tt9121634,376728,99526,67482
tt10228550,357675,94449,45000
tt11615090,375074,98553,46148
tt14142782,333580,119748,
tt12474116,383731,103642,48558
tt0156122,144001,115166,91046
tt0083379,264662,279895,
tt13648386,386316,117989,53456
tt13990468,396365,118321,53320
tt14081208,384492,128484,60605
tt14648296,425419,128300,67372
tt6719950,403212,128907,57373
tt12879632,393566,115915,49671
tt2729920,,207921,
tt16306836,413727,137571,58649
tt14531774,401146,201076,54829
tt13068346,411028,157972,60575
tt18377792,423263,207418,63471
tt14631244,420720,195780,67556
tt21194980,428801,216169,66171
tt33531726,345029,233716,
tt24141700,432496,223768,67849
tt26625674,426418,220088,
tt27580086,441661,234925,
tt16676408,430461,221166,68657
tt22188654,425177,242876,76158
tt26450642,424835,210272,64263
tt28631067,438159,232342,70506
tt29228798,440060,243249,
tt16296118,440225,202340,
tt29870206,443417,241582,73683
tt21913196,,211188,
tt35623552,471039,283432,
tt34000652,456569,211494,
tt36770974,463215,290511,84510
tt37368460,470518,305332,88514
tt25051156,428746,216062,72958
tt38865448,470331,305112,
tt39277519,472154,285636,89287
tt36998316,,310282,
tt39282237,472352,322466,
tt27760834,,316488,
tt26932544,431200,220433,67382
tt37158600,464376,310290,85163
tt0313385,,5355,
tt0094531,73546,418,4796
tt0084970,,230,12836
tt0083475,78740,6005,
tt1660055,174681,18123,2711
tt0306274,80119,652,7593
tt0850642,81425,593,12810
tt0063950,78260,926,3358
tt0088628,73543,1069,7452
tt0068112,75661,1068,4286
tt0074053,,2150,
tt0088603,,13026,
tt0080266,276365,1071,
tt0083474,,12978,
tt0126174,346090,78772,
tt2933118,280010,61200,5944
tt4215734,301376,64228,5682
tt9018960,268691,90301,11537
tt4214012,287714,64838,40347
tt7845932,314296,327686,43894
tt8456094,361065,88367,36845
tt6647212,337090,75068,33122
tt3464896,369440,90705,42771
tt9243824,329979,88566,
tt24339158,430199,219558,80352
tt37188632,452307,255498,
tt3461864,277632,118517,
tt30744080,83719,81060,22908
tt28495080,,228433,
tt0105935,73981,2745,5307
tt0070996,76205,10106,8716
tt2046005,255391,39952,45968
tt0275137,76320,1618,22040
tt0424603,251589,2030,18462
tt0198181,70958,2330,52752
tt6523816,412069,103652,
tt1710310,196351,18828,16497
tt0389668,74241,1812,29195
tt0260653,81212,1477,28991
tt0122811,78517,2168,18953
tt0278238,75164,2723,1603
tt1833403,223831,34891,3916
tt1641384,192061,33217,689
tt0293726,78722,4914,19539
tt1470837,145371,18352,16574
tt0426769,79222,12225,4972
tt0891412,265653,16786,72264
tt0060037,77763,4979,5595
tt1043820,80845,6067,19407
tt1069275,147841,15288,10925
tt0122356,78783,11285,18469
tt0175058,76200,607,1955
tt0243687,72687,10273,5954
tt0421306,78979,3805,39434
tt0235911,81705,1760,5914
tt0066656,73647,10481,29835
tt0190198,78067,1890,7177
tt0128890,73720,4568,17997
tt0381771,153741,13350,26338
tt0189313,85601,10629,9915
tt0328795,287511,12150,66433
tt2139371,256349,38881,5907
tt0306371,70784,4684,33871
tt21376674,74996,2164,
tt0252130,293120,4307,56296
tt0252162,224531,10425,54721
tt0476099,158531,3731,
tt0202207,261083,9798,73373
tt0408377,75135,13121,3648
tt0061294,72749,10501,26953
tt0298646,274529,18684,64717
tt0297529,79792,19859,50986
tt0436999,85418,2390,36159
tt0198047,70395,10313,31359
tt0166432,72688,9575,14859
tt0182621,74052,4590,1661
tt0058790,75993,13531,18686
tt0162796,70945,9891,14860
tt1178524,269410,20815,31964
tt0065353,76212,11173,22061
tt0298659,257798,21091,74133
tt3630700,332793,311518,
tt0937344,248881,18015,15425
tt0101237,76250,10862,21457
tt0173547,71109,920,22041
tt0460349,356337,80392,75907
tt0078669,271367,12947,
tt0271320,75089,2998,30603
tt0486172,82850,13792,58101
tt1748326,,44628,70351
tt0475899,331834,13639,57493
tt0252753,76987,14756,27059
tt0356242,84466,10922,73629
tt0235905,,15664,
tt2014553,261511,40050,691
tt1073606,265701,20996,17757
tt1213904,403734,18063,
tt0379638,72827,10486,30741
tt0360300,70800,13553,37678
tt2580558,251076,7644,70139
tt0167552,78523,26732,4301
tt0471990,271251,158789,21636
tt11464646,70567,16615,
tt0756599,96511,4124,44902
tt0103433,78072,22785,90969
tt12333466,76079,2264,
tt3052798,281876,56550,
tt0233033,410854,10318,
tt1740717,284610,44931,30180
tt0320055,71665,17400,26925
tt4358188,312842,66988,15602
tt4839610,297271,63401,2612
tt4859164,309726,68073,6405
tt4196822,300969,64092,5104
tt6717058,318687,74415,34505
tt4194130,,110102,
tt8129006,368121,98198,37927
tt2229129,348820,80056,34940
tt7749846,337684,82532,
tt8912244,348357,83414,38114
tt4625706,,290237,
tt11626010,387220,110610,47476
tt0284713,,2264,
tt26470298,430339,219223,93399
tt0853174,265448,6589,
tt1710308,188401,31132,868
tt0770762,89921,1126,
tt5974630,262543,277444,
tt0443301,255679,17352,42041
tt0126158,73014,931,4230
tt0184111,77466,606,6428
tt0179558,74992,6460,18008
tt0156200,77278,1232,10585
tt0965404,226391,39107,737
tt0775407,79377,10867,13189
tt0877105,83888,20993,4093
tt1718438,187911,33428,9737
tt0136639,70410,15182,19753
tt0108783,72885,1719,1898
tt0115269,76059,1334,15836
tt2057193,145431,81614,6141
tt16607152,264733,73014,7564
tt0337763,79390,15185,7349
tt0244156,81798,38960,5761
tt1295036,83810,7985,23608
tt0946601,147891,14165,17944
tt0329829,73517,5200,8207
tt0387741,79680,16173,33585
tt0167742,74586,3945,725
tt1832789,206181,33473,37454
tt4702672,325059,15534,49232
tt3818446,265601,65172,40234
tt0805848,288139,69724,44574
tt0756486,278076,3441,45905
tt0215418,256573,9202,72429
tt0124232,76879,12095,18669
tt0173577,72748,10644,53369
tt0238783,78284,1822,38015
tt0372707,267629,687,70079
tt2349440,261235,51808,17998
tt26531393,,322244,
tt1223982,423284,18411,
tt0363387,73143,4495,73252
tt0435555,244711,35566,
tt1000955,255816,1962,33608
tt0103414,72214,13670,36519
tt2845342,,280746,
tt0495788,79402,11936,33020
tt4925494,,11297,
tt0058832,72314,13592,
tt2380303,273999,60904,359
tt0137264,395469,15196,
tt14743592,,15958,
tt1595870,,49530,7001
tt2644032,266242,61838,7402
tt2824770,272647,60306,3499
tt4031218,254119,39224,44725
tt3010520,268855,63157,8647
tt4643420,272157,57480,19111
tt28697361,321737,69649,25508
tt0415462,74886,26170,12108
tt4163486,272090,61174,5342
tt4406248,298305,62125,2752
tt0332985,347906,66338,90982
tt1953251,249055,34002,30170
tt5582302,304839,64365,15789
tt7657124,415450,27745,70401
tt6928178,247261,41974,6937
tt11317074,328670,70311,22956
tt7061840,330567,83895,30407
tt8829226,376773,100363,
tt9411500,331679,119790,80406
tt9005728,341295,80732,36844
tt8115702,374939,97266,39627
tt8011944,344609,94518,35744
tt15250594,381536,101099,48275
tt19756874,336222,104926,89930
tt12953630,383686,102788,49314
tt18274176,416934,158648,63003
tt28259824,419618,107463,69076
tt17050076,392226,101172,52178
tt27442011,423688,107255,63721
tt8948436,342329,76572,35551
tt23055158,420393,139171,63587
tt9089548,310311,75787,20734
tt12809744,380207,106402,48395
tt26459333,354861,79672,47884
tt14986786,394900,124003,54894
tt21307620,396393,118651,55994
tt27498600,362600,85063,55288
tt11605032,314088,70923,19660
tt5323976,342270,211386,
tt43587125,477366,320598,
tt38754770,461549,280564,92800
tt21297170,319038,79634,23291
tt33353806,451611,260983,80705
tt43672059,451576,289273,85355
tt31615948,444127,242152,75213
tt0451002,81030,111718,28696
tt4760840,167321,240327,75229
tt1846811,412250,79933,
tt6088626,364885,254284,85041
tt0249817,164771,275820,
tt5887030,299613,45279,93271
tt3066242,263999,50137,4091
tt4847134,298172,68368,20720
tt6274184,366342,131275,
tt4872358,299036,205187,3066
tt6425462,323798,129407,44960
tt7945066,347919,86233,34534
tt15155446,326732,104697,31842
tt6105116,343809,77757,79933
tt9861934,360348,87212,70969
tt9410706,356366,111489,
tt24244206,426655,97113,56716
tt16267194,340865,83302,90422
tt15856874,358828,87978,
tt10691770,391246,289892,45397
tt12605636,377625,99777,48922
tt14976292,402033,123542,55050
tt14037690,384291,292079,42865
tt6859260,326270,71194,24837
tt4448216,273206,203868,75792
tt6927444,358966,232618,58001
tt12063242,389191,218893,72296
tt16183478,412843,139161,63419
tt8156106,315620,154264,
tt7584958,367300,329350,
tt11755260,376751,98123,46240
tt26007176,429213,139162,73521
tt21034398,372755,274928,81997
tt15788086,355346,83708,41628
tt19902148,419586,198182,62188
tt32583236,445888,245325,74577
tt28216375,433634,223515,68251
tt32792277,451380,259231,78723
tt15180218,322177,85826,23916
tt13225506,,123201,
tt36818244,443791,241594,73953
tt38353703,468582,262453,79589
tt12879782,384640,106449,49302
tt27760355,429153,219648,66883
tt28197251,461311,279182,
tt27432264,433335,223911,71544
tt27517921,434200,235643,71442
tt29729800,471382,112191,
tt36836504,462022,280078,84417
tt28618556,464419,232230,70766
tt32756928,468353,298220,
tt27497430,436384,229192,69998
tt35459966,459078,322930,86879
tt34325696,466384,281046,
tt28689252,437544,213424,70243
tt13695606,388680,107371,49652
tt37970543,471483,308005,89388
tt32689609,,105123,
tt33054444,442363,239779,78219
tt27617390,434304,224839,68583
tt36776955,437106,230988,70868
tt38348112,425741,211508,64629
tt27560931,434305,225458,71545
tt33501934,454898,236534,80527
tt29007226,437364,230246,69970
tt34336310,,275419,
tt33365220,453163,281626,89575
tt16409202,413480,146339,59405
tt33132245,452275,259537,78630
tt12882132,313488,67063,18314
tt28651453,423000,206484,63490
tt27547224,433922,222783,68302
tt35718798,473829,281197,93112
tt39392013,,322639,91972
tt28056461,456422,275986,84163
tt12409194,337284,79481,28359
tt5443468,307812,69203,13194
tt39944877,,326230,
tt11038886,357826,84737,40423
tt39584038,,313191,
tt28591181,475799,233291,91169
tt27540599,432849,139182,68101
tt27818507,426652,213791,65516
tt9359526,321393,224984,
tt37536527,451607,289197,85832
tt35768530,450962,258265,78472
tt33361731,425833,139179,64582
tt26685570,430540,225852,82685
tt27834263,429639,218642,67680
tt31381913,457666,211134,82965
tt32221651,477644,282136,91997
tt27497321,453413,283805,91713
tt37394836,,327792,
tt32650074,,298024,
tt0121955,75897,2190,112
tt0456794,237281,5678,72479
tt0166910,76423,3518,26779
tt0103559,73027,12544,8438
tt0118360,76201,2405,3932
tt0101042,75880,4745,7896
tt0115218,76278,3097,4243
tt0862624,249546,4207,10671
tt0136680,251672,8123,42582
tt2080922,250756,39914,35227
tt0482870,264087,1534,36230
tt0364774,71624,2355,9803
tt1027544,84800,12612,9502
tt2010634,252485,34471,18036
tt0398417,73180,2022,481
tt0943642,395352,15774,75391
tt0439341,75444,4355,17994
tt1783822,249783,33793,86309
tt0101169,77704,3850,19136
tt0207120,73560,10079,1529
tt0485567,429205,6497,
tt0115324,73715,11181,
tt0096554,76792,1824,13824
tt1223165,248249,7307,73679
tt0081854,80719,3133,29143
tt0149447,71162,2784,26295
tt0147746,75417,513,504
tt0115421,76797,4984,38812
tt0282303,81153,4727,11317
tt0151518,343844,41932,61511
tt0341775,194011,16614,11355
tt0158709,77762,1939,23147
tt1125758,88331,19889,22281
tt0170996,73723,4190,33070
tt0295794,98271,62318,72689
tt0239181,78143,11050,41822
tt0383122,85463,4403,70462
tt0767914,255812,2094,33209
tt0105996,77558,2827,27656
tt0219446,73302,2568,6327
tt0831823,295320,4738,70764
tt0118343,73248,11801,42021
tt0060026,76830,3303,21960
tt1269731,285993,39835,70485
tt0828274,83310,6162,73671
tt0300797,249322,3020,73575
tt0115159,264561,11877,85533
tt1282920,314963,92477,57241
tt0066671,266776,12324,
tt0086781,72182,5035,19249
tt1395498,290653,18512,42998
tt0309183,287656,20619,61612
tt0786906,271002,19308,
tt1601975,112041,17565,27296
tt0096650,77282,11537,48583
tt0465849,79196,2788,27720
tt0296886,120621,10817,9570
tt0892180,457026,14729,91420
tt1494023,255372,129390,
tt0235904,140891,10646,27307
tt0261473,462282,5192,91710
tt1129009,,21275,
tt0115388,253919,35813,
tt1735775,347812,59367,
tt0435956,149361,1766,30546
tt0145638,450875,11646,
tt1669774,249174,32296,11958
tt0094413,77723,10421,30519
tt0076983,77062,4695,7758
tt2287638,249523,131498,
tt3105674,271708,62201,3805
tt2795864,266080,53113,
tt0795256,81774,6782,19174
tt2861424,275274,60625,216
tt2750780,389997,224638,
tt0080286,272440,25592,29331
tt3138604,266631,62290,1878
tt3098856,290506,62181,3917
tt3789822,282747,69501,25253
tt3952772,325935,72898,10824
tt13812966,403173,108184,63308
tt2338942,271290,73121,40051
tt6058756,390222,96023,
tt7019028,349423,75523,41267
tt32012779,185401,86349,
tt32012512,185401,86349,
tt5208000,365214,91774,44487
tt1265927,362746,129827,
tt0218774,70473,11739,19264
tt13183442,390459,114315,56236
tt13049926,398917,277769,76271
tt10408914,401389,123741,53161
tt12074628,379403,126506,47182
tt28094697,440812,228880,80311
tt7641376,404992,121392,
tt0235918,76372,4630,2565
tt0891369,80029,7011,20714
tt5659248,255654,66219,
tt0367367,71741,11982,21281
tt0813808,80131,4335,4094
tt2035145,298930,4258,74284
tt0112175,73750,888,1611
tt0063863,72330,11161,36836
tt0870039,92341,3031,23879
tt1486217,110381,10283,315
tt0343314,71503,604,765
tt0054572,76172,4232,5764
tt0302067,252236,10927,
tt1176258,104231,12977,39772
tt0100366,75669,9262,6751
tt0191715,74195,4230,45459
tt5020176,261618,17575,34314
tt1791225,159201,33656,73608
tt0094449,72183,2545,19139
tt0446208,280861,15162,
tt0381772,82131,13605,25463
tt0179610,75862,10911,74683
tt0320969,70852,2580,3721
tt0135114,80357,5150,19709
tt0280277,78158,2530,5251
tt1002836,146811,8129,12253
tt0943248,286624,41209,
tt0364164,270801,14967,69859
tt0481977,351472,7036,
tt1842602,256654,41622,69487
tt0169414,74678,2153,7583
tt0451460,81587,10219,26870
tt0805837,256055,6046,12455
tt0218789,118131,14710,33974
tt0115378,71788,4303,1957
tt0284736,81661,5065,12808
tt0324919,78237,9793,52755
tt0883625,108161,7821,22024
tt0934676,82494,16673,12106
tt0115406,77007,10986,16012
tt0174420,78515,14408,27040
tt0115209,273288,11991,
tt0166918,,13370,
tt0420939,79207,2590,26522
tt0297512,77118,481,6234
tt0163438,74946,4265,4563
tt0121044,71970,12440,36085
tt0177443,76061,11100,9708
tt0350468,,2010,
tt0222619,76275,2762,9809
tt0241100,76835,2373,19296
tt0233041,73734,8379,42151
tt1043776,100341,7736,39651
tt1292277,297214,7129,
tt0174392,70887,11054,39673
tt0419344,74681,11583,72495
tt0758124,304242,13303,71697
tt1315022,134721,22665,72924
tt1097633,81312,14298,
tt0348512,72234,6278,48989
tt2976010,85353,8019,76100
tt3413036,281650,70809,8477
tt0243076,324025,1815,73260
tt0455260,75818,1713,32370
tt0200223,262203,35407,
tt0343288,82747,7447,8272
tt0866636,183531,19437,73251
tt0442634,75835,4818,
tt1274879,463762,15613,85039
tt0321777,73927,5263,70596
tt0055667,71261,3980,21976
tt0446211,318792,13507,72927
tt0491560,79019,2980,6240
tt0161170,78251,13606,19233
tt1319688,259820,32449,29209
tt3061046,270701,61175,1615
tt0283224,254548,8775,
tt0384742,73274,3302,68267
tt0204778,,32018,
tt3040130,269179,80040,
tt0292415,256392,19766,22039
tt34475386,72502,4665,
tt3038578,277952,65520,27652
tt4291050,289541,74280,21311
tt0485565,234741,51891,86296
tt6148376,318145,68295,22084
tt7050978,336212,76941,44076
tt5363918,340234,73021,30715
tt6214876,336299,74495,21821
tt3712472,269833,57777,12174
tt7741830,347765,80805,36449
tt10958980,350191,81553,37956
tt10133864,361911,88477,17324
tt12545180,409123,133808,48732
tt13629530,393221,123625,75521
tt2167125,343804,303170,69483
tt0154061,77995,1567,12449
tt0213363,82956,2777,2560
tt0098811,73617,11813,33714
tt1213218,82824,15804,900
tt0283786,344378,11792,40849
tt1001471,257224,2804,11209
tt1790606,81327,15925,15880
tt0105950,75863,13943,910
tt0177455,75076,1498,20129
tt0917551,84452,15641,14477
tt2169999,267425,11592,58358
tt2092158,254040,57431,73527
tt1726839,248368,32605,9733
tt1458518,88812,17981,13890
tt0283721,70815,2849,19777
tt0262981,77291,5601,30448
tt0219458,269276,13655,9918
tt1621748,150051,32351,4323
tt1626038,192171,33623,671
tt0075543,70909,10502,19752
tt1236429,82931,7744,12446
tt0356258,79597,19797,14114
tt0112123,72880,2228,5067
tt0096707,74583,14613,4478
tt0450931,90151,12454,48491
tt1820922,340120,73765,67564
tt0887225,95091,17829,48663
tt0369171,78852,3072,1890
tt1324007,,71542,
tt0207267,70509,12443,6688
tt1375683,158061,14525,69459
tt0157227,76267,12396,22026
tt0856136,209651,41252,70154
tt0122813,74700,4999,25688
tt0090461,78306,3127,4053
tt0149547,78737,14677,23678
tt0383759,74098,9277,42650
tt0050057,293358,12519,20350
tt0177447,76930,2936,22037
tt0417373,72306,2418,304
tt0262168,77543,2659,45089
tt1807859,216851,35094,9188
tt0070970,79430,13387,5723
tt3449594,260276,71855,
tt0111948,76993,6592,6833
tt0118475,78645,10331,1928
tt1560854,266948,104410,90908
tt0314992,267073,13246,
tt0255738,233771,10333,53567
tt0281498,100991,66610,72120
tt0188478,265574,56454,
tt0145606,,13656,
tt0158854,183031,13734,63568
tt0103513,71374,10585,72696
tt0313048,100711,11484,7900
tt0278192,72820,101512,12456
tt1962939,289127,40076,30100
tt0266191,356226,10397,34089
tt1386723,473558,11793,
tt3694782,295939,20006,32337
tt0386918,,12131,48156
tt0284709,72666,15828,40523
tt0287216,77975,10326,
tt0086829,70997,11688,31860
tt0236908,72543,5283,19133
tt1418414,264673,100549,72280
tt3216154,280362,66135,13191
tt1879603,225291,34255,18608
tt4458594,287036,64198,3996
tt4212188,288513,67131,19827
tt5036566,281454,81666,
tt4176370,293614,63181,2476
tt4951098,299597,65016,3830
tt1372153,299688,122904,28161
tt3496824,284428,70082,2770
tt1734135,318201,68267,21892
tt6046238,325402,84508,16495
tt5717906,312491,68617,15599
tt5037268,306408,86572,
tt7042146,356574,74728,27346
tt6921882,354483,70617,41124
tt0922716,,295880,
tt8060322,346173,125004,51430
tt7658402,365677,74440,33452
tt11291384,346754,82066,71915
tt8787226,349668,81554,46090
tt10394790,365893,90617,42296
tt11570892,398463,125290,63652
tt14770480,404176,126817,55731
tt13362852,397123,155779,51575
tt0429330,,296184,31427
tt15527326,418091,195407,61684
tt29489398,424021,230025,
tt13352436,436665,237250,
tt36823314,466613,258926,83850
tt1553644,142581,35305,2587
tt2392143,258233,46995,26616
tt1622696,158501,31109,1263
tt0173593,78401,13873,63291
tt0852863,81848,1877,672
tt0361260,73568,13349,53600
tt0133307,179781,63837,62622
tt9632736,,31313,
tt1443631,136141,30905,11379
tt0283769,258848,10327,53599
tt0094469,77054,4606,6452
tt0802930,401560,18608,
tt0096553,78520,6607,13823
tt0149545,309510,8930,70833
tt0220880,77435,2085,1956
tt0213377,73702,12281,39930
tt2111893,266997,54478,72404
tt0454343,250701,11037,72878
tt0190178,73737,10100,9512
tt1387904,233051,17436,27987
tt0222517,77313,12925,9698
tt0127569,77055,18131,9829
tt0125633,73721,6279,4209
tt0296326,253956,20273,70026
tt0293743,141901,6156,14812
tt1156752,101901,14100,76086
tt0108847,71416,7248,18504
tt0111942,78244,2513,7218
tt0065307,74883,4489,5471
tt1691407,142731,19739,14400
tt0103562,76989,10126,18425
tt0853078,168761,5340,18001
tt0179569,266072,10289,90342
tt0177468,257850,12266,19420
tt1364483,158481,35725,14304
tt0870054,257186,112066,59502
tt1050880,81177,14076,56274
tt0136640,295622,14384,69593
tt1056456,80486,12935,33621
tt1671567,272671,57662,55200
tt0115215,77155,6332,4241
tt11427332,251172,12462,21828
tt0205659,70465,16582,
tt0130417,76206,7842,18963
tt1001484,81576,5698,27430
tt0417376,408135,19923,69506
tt0478399,80884,69906,44572
tt1799834,265688,43548,5763
tt0236899,72679,3464,51777
tt1128052,83660,14511,11110
tt0115118,73757,13297,53490
tt0259983,84721,66407,74262
tt0450357,78891,1459,6245
tt0108895,100741,14693,29583
tt0199193,107551,30003,8399
